"
Código do Município","
Município",Mês/ano,Estoque,Admissões,Desligamentos,Saldos,Variação Relativa (%)
231325,Tarrafas,07/2025,27,2,1,1,3.85
231325,Tarrafas,08/2025,30,3,0,3,11.11
231325,Tarrafas,09/2025,34,5,1,4,13.33
231325,Tarrafas,10/2025,33,0,1,-1,-2.94
231325,Tarrafas,11/2025,35,3,1,2,6.06
231325,Tarrafas,12/2025,32,0,3,-3,-8.57
231325,Tarrafas,01/2026,29,0,3,-3,-9.38
231325,Tarrafas,02/2026,28,0,1,-1,-3.45
231325,Tarrafas,03/2026,27,0,1,-1,-3.57
231325,Tarrafas,04/2026,28,1,0,1,3.7
231330,Taua,01/2020,3324,43,47,-4,
231330,Taua,02/2020,3292,43,75,-32,-0.96
231330,Taua,03/2020,3348,103,47,56,1.7
231330,Taua,04/2020,3322,47,73,-26,-0.78
231330,Taua,05/2020,3298,38,62,-24,-0.72
231330,Taua,06/2020,3277,39,60,-21,-0.64
231330,Taua,07/2020,3273,52,56,-4,-0.12
231330,Taua,08/2020,3196,36,113,-77,-2.35
231330,Taua,09/2020,3233,143,106,37,1.16
231330,Taua,10/2020,3271,93,55,38,1.18
