Código do Município,Município,Mês/ano,Estoque_mar,Estoque_abri,Estoque_diff,Admissões_mar,Admissões_abri,Admissões_diff,Desligamentos_mar,Desligamentos_abri,Desligamentos_diff,Saldos_mar,Saldos_abri,Saldos_diff
230763,Madalena,01/2026,599,607,8,8,9,1,17,17,0,-9,-8,1
230763,Madalena,02/2020,411,482,71,5,7,2,7,9,2,-2,-2,0
230763,Madalena,02/2021,479,532,53,34,36,2,11,17,6,23,19,-4
230763,Madalena,02/2022,531,565,34,37,39,2,8,8,0,29,31,2
230763,Madalena,02/2023,437,469,32,7,7,0,24,28,4,-17,-21,-4
230763,Madalena,02/2024,647,671,24,9,9,0,16,16,0,-7,-7,0
230763,Madalena,02/2025,590,603,13,10,10,0,61,64,3,-51,-54,-3
230763,Madalena,02/2026,606,613,7,24,24,0,17,18,1,7,6,-1
230763,Madalena,03/2020,429,492,63,25,27,2,7,17,10,18,10,-8
230763,Madalena,03/2021,460,514,54,4,5,1,23,23,0,-19,-18,1
230763,Madalena,03/2022,512,546,34,9,9,0,28,28,0,-19,-19,0
230763,Madalena,03/2023,422,452,30,6,6,0,21,23,2,-15,-17,-2
230763,Madalena,03/2024,660,684,24,41,41,0,28,28,0,13,13,0
230763,Madalena,03/2025,579,592,13,13,13,0,24,24,0,-11,-11,0
230763,Madalena,03/2026,625,632,7,29,29,0,10,10,0,19,19,0
230763,Madalena,04/2020,428,491,63,1,1,0,2,2,0,-1,-1,0
230763,Madalena,04/2021,461,509,48,8,8,0,7,13,6,1,-5,-6
230763,Madalena,04/2022,507,541,34,8,8,0,13,13,0,-5,-5,0
230763,Madalena,04/2023,427,454,27,10,10,0,5,8,3,5,2,-3
230763,Madalena,04/2024,655,680,25,21,22,1,26,26,0,-5,-4,1
230763,Madalena,04/2025,589,602,13,25,25,0,15,15,0,10,10,0
230763,Madalena,05/2020,429,494,65,3,5,2,2,2,0,1,3,2
230763,Madalena,05/2021,458,505,47,4,5,1,7,9,2,-3,-4,-1
230763,Madalena,05/2022,507,541,34,9,9,0,9,9,0,0,0,0
230763,Madalena,05/2023,426,452,26,4,4,0,5,6,1,-1,-2,-1
230763,Madalena,05/2024,653,678,25,19,19,0,21,21,0,-2,-2,0
230763,Madalena,05/2025,587,599,12,22,22,0,24,25,1,-2,-3,-1
230763,Madalena,06/2020,428,493,65,2,2,0,3,3,0,-1,-1,0
230763,Madalena,06/2021,461,504,43,10,10,0,7,11,4,3,-1,-4
230763,Madalena,06/2022,520,554,34,31,31,0,18,18,0,13,13,0
230763,Madalena,06/2023,462,488,26,45,45,0,9,9,0,36,36,0
230763,Madalena,06/2024,658,684,26,18,19,1,13,13,0,5,6,1
230763,Madalena,06/2025,583,592,9,16,13,-3,20,20,0,-4,-7,-3
230763,Madalena,07/2020,430,495,65,6,6,0,4,4,0,2,2,0
230763,Madalena,07/2021,486,525,39,32,32,0,7,11,4,25,21,-4
230763,Madalena,07/2022,518,552,34,12,12,0,14,14,0,-2,-2,0
230763,Madalena,07/2023,496,522,26,48,48,0,14,14,0,34,34,0
230763,Madalena,07/2024,651,677,26,13,13,0,20,20,0,-7,-7,0
230763,Madalena,07/2025,585,593,8,14,14,0,12,13,1,2,1,-1
230763,Madalena,08/2020,427,492,65,2,2,0,5,5,0,-3,-3,0
230763,Madalena,08/2021,487,523,36,10,11,1,9,13,4,1,-2,-3
230763,Madalena,08/2022,522,559,37,17,20,3,13,13,0,4,7,3
230763,Madalena,08/2023,540,566,26,57,57,0,13,13,0,44,44,0
230763,Madalena,08/2024,642,668,26,19,20,1,28,29,1,-9,-9,0
230763,Madalena,08/2025,579,588,9,16,17,1,22,22,0,-6,-5,1
230763,Madalena,09/2020,428,491,63,7,7,0,6,8,2,1,-1,-2
230763,Madalena,09/2021,502,538,36,24,25,1,9,10,1,15,15,0
230763,Madalena,09/2022,515,552,37,8,8,0,15,15,0,-7,-7,0
230763,Madalena,09/2023,537,563,26,14,14,0,17,17,0,-3,-3,0
230763,Madalena,09/2024,661,687,26,34,34,0,15,15,0,19,19,0
230763,Madalena,09/2025,603,612,9,33,33,0,9,9,0,24,24,0
230763,Madalena,10/2020,430,493,63,4,5,1,2,3,1,2,2,0
230763,Madalena,10/2021,502,539,37,8,9,1,8,8,0,0,1,1
230763,Madalena,10/2022,476,514,38,9,10,1,48,48,0,-39,-38,1
230763,Madalena,10/2023,538,564,26,15,15,0,14,14,0,1,1,0
230763,Madalena,10/2024,668,694,26,24,25,1,17,18,1,7,7,0
230763,Madalena,10/2025,614,622,8,25,25,0,14,15,1,11,10,-1
230763,Madalena,11/2020,448,510,62,20,24,4,2,7,5,18,17,-1
230763,Madalena,11/2021,516,546,30,21,21,0,7,14,7,14,7,-7
230763,Madalena,11/2022,479,517,38,23,23,0,20,20,0,3,3,0
230763,Madalena,11/2023,598,624,26,72,73,1,12,13,1,60,60,0
230763,Madalena,11/2024,659,685,26,18,18,0,27,27,0,-9,-9,0
230763,Madalena,11/2025,617,626,9,22,23,1,19,19,0,3,4,1
230763,Madalena,12/2020,453,511,58,8,8,0,3,7,4,5,1,-4
230763,Madalena,12/2021,512,543,31,10,11,1,14,14,0,-4,-3,1
230763,Madalena,12/2022,480,517,37,7,7,0,6,7,1,1,0,-1
230763,Madalena,12/2023,636,661,25,61,61,0,23,24,1,38,37,-1
230763,Madalena,12/2024,657,671,14,15,15,0,17,29,12,-2,-14,-12
230763,Madalena,12/2025,608,615,7,5,4,-1,14,15,1,-9,-11,-2
230765,Maracanau,01/2020,51821,53472,1651,1328,1519,191,1734,1977,243,-406,-458,-52
230765,Maracanau,01/2021,54927,55121,194,2784,2911,127,1777,2063,286,1007,848,-159
230765,Maracanau,01/2022,56843,55616,-1227,1839,1895,56,2569,2610,41,-730,-715,15
230765,Maracanau,01/2023,57562,56185,-1377,2071,2096,25,2241,2283,42,-170,-187,-17
230765,Maracanau,01/2024,60237,58782,-1455,2035,2058,23,1979,2060,81,56,-2,-58
230765,Maracanau,01/2025,62291,60851,-1440,2143,2179,36,2660,2683,23,-517,-504,13
230765,Maracanau,01/2026,64121,63139,-982,2479,2889,410,2633,2677,44,-154,212,366
230765,Maracanau,02/2020,52247,53875,1628,1718,1881,163,1292,1478,186,426,403,-23
230765,Maracanau,02/2021,55717,55565,-152,2476,2576,100,1686,2132,446,790,444,-346
230765,Maracanau,02/2022,56267,55040,-1227,1863,1900,37,2439,2476,37,-576,-576,0
230765,Maracanau,02/2023,57570,56190,-1380,1816,1838,22,1808,1833,25,8,5,-3
230765,Maracanau,02/2024,60578,59090,-1488,2412,2423,11,2071,2115,44,341,308,-33
230765,Maracanau,02/2025,62713,61278,-1435,2903,2925,22,2481,2498,17,422,427,5
230765,Maracanau,02/2026,64279,63371,-908,2543,2650,107,2385,2418,33,158,232,74
230765,Maracanau,03/2020,52223,53663,1440,1476,1638,162,1500,1850,350,-24,-212,-188
230765,Maracanau,03/2021,55427,54919,-508,1970,2032,62,2260,2678,418,-290,-646,-356
230765,Maracanau,03/2022,56151,54869,-1282,1825,1867,42,1941,2038,97,-116,-171,-55
230765,Maracanau,03/2023,57609,56244,-1365,2005,2034,29,1966,1980,14,39,54,15
230765,Maracanau,03/2024,60928,59431,-1497,2252,2273,21,1902,1932,30,350,341,-9
230765,Maracanau,03/2025,62821,61385,-1436,2218,2237,19,2110,2130,20,108,107,-1
230765,Maracanau,03/2026,64670,63739,-931,2797,2807,10,2406,2439,33,391,368,-23
230765,Maracanau,04/2020,50176,51296,1120,612,629,17,2659,2996,337,-2047,-2367,-320
230765,Maracanau,04/2021,55856,55210,-646,1906,1944,38,1477,1653,176,429,291,-138
230765,Maracanau,04/2022,56240,54964,-1276,1630,1657,27,1541,1562,21,89,95,6
230765,Maracanau,04/2023,57841,56474,-1367,1925,1949,24,1693,1719,26,232,230,-2
230765,Maracanau,04/2024,61460,59957,-1503,2622,2645,23,2090,2119,29,532,526,-6
230765,Maracanau,04/2025,63229,61789,-1440,2807,2837,30,2399,2433,34,408,404,-4
230765,Maracanau,05/2020,49489,50492,1003,906,919,13,1593,1723,130,-687,-804,-117
230765,Maracanau,05/2021,55741,54974,-767,1478,1533,55,1593,1769,176,-115,-236,-121
230765,Maracanau,05/2022,56228,54914,-1314,1924,1939,15,1936,1989,53,-12,-50,-38
230765,Maracanau,05/2023,57967,56601,-1366,2124,2146,22,1998,2019,21,126,127,1
230765,Maracanau,05/2024,61504,60035,-1469,2426,2476,50,2382,2398,16,44,78,34
230765,Maracanau,05/2025,63186,61734,-1452,2728,2745,17,2771,2800,29,-43,-55,-12
230765,Maracanau,06/2020,49447,50358,911,995,1010,15,1037,1144,107,-42,-134,-92
230765,Maracanau,06/2021,55926,55074,-852,1626,1679,53,1441,1579,138,185,100,-85
230765,Maracanau,06/2022,56518,55182,-1336,1914,1934,20,1624,1666,42,290,268,-22
230765,Maracanau,06/2023,58170,56790,-1380,2183,2195,12,1980,2006,26,203,189,-14
230765,Maracanau,06/2024,61657,60175,-1482,2498,2511,13,2345,2371,26,153,140,-13
230765,Maracanau,06/2025,63400,61966,-1434,2610,2639,29,2396,2407,11,214,232,18
230765,Maracanau,07/2020,49763,50587,824,1489,1529,40,1173,1300,127,316,229,-87
230765,Maracanau,07/2021,56374,55385,-989,2117,2169,52,1669,1858,189,448,311,-137
230765,Maracanau,07/2022,56935,55600,-1335,2206,2254,48,1789,1836,47,417,418,1
230765,Maracanau,07/2023,58398,57017,-1381,2244,2269,25,2016,2042,26,228,227,-1
230765,Maracanau,07/2024,61606,60115,-1491,2747,2761,14,2798,2821,23,-51,-60,-9
230765,Maracanau,07/2025,63733,62317,-1416,2901,2928,27,2568,2577,9,333,351,18
230765,Maracanau,08/2020,50217,51028,811,1634,1728,94,1180,1287,107,454,441,-13
230765,Maracanau,08/2021,56691,55647,-1044,2147,2213,66,1830,1951,121,317,262,-55
230765,Maracanau,08/2022,57307,55951,-1356,2371,2389,18,1999,2038,39,372,351,-21
230765,Maracanau,08/2023,58741,57345,-1396,2331,2338,7,1988,2010,22,343,328,-15
230765,Maracanau,08/2024,62174,60693,-1481,2895,2910,15,2327,2332,5,568,578,10
230765,Maracanau,08/2025,64181,62763,-1418,2974,2993,19,2526,2547,21,448,446,-2
230765,Maracanau,09/2020,51082,51811,729,2286,2346,60,1421,1563,142,865,783,-82
230765,Maracanau,09/2021,57216,56116,-1100,2137,2204,67,1612,1735,123,525,469,-56
230765,Maracanau,09/2022,57582,56233,-1349,1997,2033,36,1722,1751,29,275,282,7
230765,Maracanau,09/2023,59498,58079,-1419,2648,2666,18,1891,1932,41,757,734,-23
230765,Maracanau,09/2024,62462,60985,-1477,2601,2622,21,2313,2330,17,288,292,4
230765,Maracanau,09/2025,64598,63204,-1394,2852,2886,34,2435,2445,10,417,441,24
230765,Maracanau,10/2020,52028,52644,616,2420,2480,60,1474,1647,173,946,833,-113
230765,Maracanau,10/2021,57405,56244,-1161,2082,2116,34,1893,1988,95,189,128,-61
230765,Maracanau,10/2022,57927,56575,-1352,2132,2154,22,1787,1812,25,345,342,-3
230765,Maracanau,10/2023,60003,58596,-1407,2388,2421,33,1883,1904,21,505,517,12
230765,Maracanau,10/2024,62583,61107,-1476,2607,2611,4,2486,2489,3,121,122,1
230765,Maracanau,10/2025,64613,63269,-1344,2784,2854,70,2769,2789,20,15,65,50
230765,Maracanau,11/2020,53212,53710,498,2592,2637,45,1408,1571,163,1184,1066,-118
230765,Maracanau,11/2021,57961,56769,-1192,2082,2110,28,1526,1585,59,556,525,-31
230765,Maracanau,11/2022,58247,56890,-1357,1842,1876,34,1522,1561,39,320,315,-5
230765,Maracanau,11/2023,60273,58855,-1418,2097,2109,12,1827,1850,23,270,259,-11
230765,Maracanau,11/2024,62924,61464,-1460,2320,2347,27,1979,1990,11,341,357,16
230765,Maracanau,11/2025,64821,63490,-1331,2467,2490,23,2259,2269,10,208,221,13
230765,Maracanau,12/2020,53920,54273,353,2003,2036,33,1295,1473,178,708,563,-145
230765,Maracanau,12/2021,57573,56331,-1242,1382,1392,10,1770,1830,60,-388,-438,-50
230765,Maracanau,12/2022,57732,56372,-1360,1277,1333,56,1792,1851,59,-515,-518,-3
230765,Maracanau,12/2023,60181,58784,-1397,1506,1533,27,1598,1604,6,-92,-71,21
230765,Maracanau,12/2024,62808,61355,-1453,1533,1557,24,1649,1666,17,-116,-109,7
230765,Maracanau,12/2025,64275,62927,-1348,1637,1651,14,2183,2214,31,-546,-563,-17
230770,Maranguape,01/2020,8993,9448,455,183,268,85,259,318,59,-76,-50,26
230770,Maranguape,01/2021,9005,9219,214,354,399,45,245,287,42,109,112,3
230770,Maranguape,01/2022,9441,9568,127,217,223,6,380,400,20,-163,-177,-14
230770,Maranguape,01/2023,9811,9881,70,263,270,7,322,331,9,-59,-61,-2
230770,Maranguape,01/2024,10201,10203,2,283,284,1,359,370,11,-76,-86,-10
230770,Maranguape,01/2025,10878,10879,1,262,269,7,370,373,3,-108,-104,4
230770,Maranguape,01/2026,11233,11241,8,399,401,2,425,430,5,-26,-29,-3
230770,Maranguape,02/2020,9122,9579,457,364,405,41,235,274,39,129,131,2
230770,Maranguape,02/2021,9232,9424,192,431,445,14,204,240,36,227,205,-22
230770,Maranguape,02/2022,9528,9653,125,418,422,4,331,337,6,87,85,-2
230770,Maranguape,02/2023,9855,9925,70,324,325,1,280,281,1,44,44,0
230770,Maranguape,02/2024,10295,10292,-3,393,395,2,299,306,7,94,89,-5
230770,Maranguape,02/2025,10934,10937,3,452,455,3,396,397,1,56,58,2
230770,Maranguape,02/2026,11361,11370,9,546,551,5,418,422,4,128,129,1
230770,Maranguape,03/2020,8909,9319,410,223,263,40,436,523,87,-213,-260,-47
230770,Maranguape,03/2021,9101,9276,175,193,199,6,324,347,23,-131,-148,-17
230770,Maranguape,03/2022,9685,9771,86,557,563,6,400,445,45,157,118,-39
230770,Maranguape,03/2023,9941,10010,69,440,444,4,354,359,5,86,85,-1
230770,Maranguape,03/2024,10452,10449,-3,462,463,1,305,306,1,157,157,0
230770,Maranguape,03/2025,10972,10978,6,399,403,4,361,362,1,38,41,3
230770,Maranguape,03/2026,11491,11490,-1,598,599,1,468,479,11,130,120,-10
230770,Maranguape,04/2020,8251,8592,341,53,57,4,711,784,73,-658,-727,-69
230770,Maranguape,04/2021,8995,9171,176,156,181,25,262,286,24,-106,-105,1
230770,Maranguape,04/2022,9592,9676,84,220,222,2,313,317,4,-93,-95,-2
230770,Maranguape,04/2023,10045,10112,67,458,458,0,354,356,2,104,102,-2
230770,Maranguape,04/2024,10491,10483,-8,389,389,0,350,355,5,39,34,-5
230770,Maranguape,04/2025,11016,11017,1,415,420,5,371,381,10,44,39,-5
230770,Maranguape,05/2020,8166,8471,305,57,65,8,142,186,44,-85,-121,-36
230770,Maranguape,05/2021,8998,9170,172,214,224,10,211,225,14,3,-1,-4
230770,Maranguape,05/2022,9507,9590,83,287,290,3,372,376,4,-85,-86,-1
230770,Maranguape,05/2023,9972,10037,65,256,262,6,329,337,8,-73,-75,-2
230770,Maranguape,05/2024,10491,10482,-9,349,350,1,349,351,2,0,-1,-1
230770,Maranguape,05/2025,11110,11112,2,444,451,7,350,356,6,94,95,1
230770,Maranguape,06/2020,8121,8399,278,96,97,1,141,169,28,-45,-72,-27
230770,Maranguape,06/2021,9057,9224,167,278,288,10,219,234,15,59,54,-5
230770,Maranguape,06/2022,9637,9715,78,367,368,1,237,243,6,130,125,-5
230770,Maranguape,06/2023,9893,9950,57,287,289,2,366,376,10,-79,-87,-8
230770,Maranguape,06/2024,10581,10573,-8,348,351,3,258,260,2,90,91,1
230770,Maranguape,06/2025,11184,11186,2,402,405,3,328,331,3,74,74,0
230770,Maranguape,07/2020,8164,8424,260,181,191,10,138,166,28,43,25,-18
230770,Maranguape,07/2021,9222,9392,170,376,399,23,211,231,20,165,168,3
230770,Maranguape,07/2022,9837,9911,74,455,458,3,255,262,7,200,196,-4
230770,Maranguape,07/2023,9926,9969,43,341,342,1,308,323,15,33,19,-14
230770,Maranguape,07/2024,10649,10644,-5,403,406,3,335,335,0,68,71,3
230770,Maranguape,07/2025,11304,11301,-3,503,509,6,383,394,11,120,115,-5
230770,Maranguape,08/2020,8299,8550,251,308,315,7,173,189,16,135,126,-9
230770,Maranguape,08/2021,9345,9530,185,411,432,21,288,294,6,123,138,15
230770,Maranguape,08/2022,9904,9976,72,424,424,0,357,359,2,67,65,-2
230770,Maranguape,08/2023,9968,10007,39,318,324,6,276,286,10,42,38,-4
230770,Maranguape,08/2024,10749,10748,-1,445,454,9,345,350,5,100,104,4
230770,Maranguape,08/2025,11343,11348,5,424,436,12,385,389,4,39,47,8
230770,Maranguape,09/2020,8436,8677,241,284,296,12,147,169,22,137,127,-10
230770,Maranguape,09/2021,9486,9668,182,423,438,15,282,300,18,141,138,-3
230770,Maranguape,09/2022,9935,10003,68,370,373,3,339,346,7,31,27,-4
230770,Maranguape,09/2023,10036,10069,33,325,328,3,257,266,9,68,62,-6
230770,Maranguape,09/2024,10899,10898,-1,474,477,3,324,327,3,150,150,0
230770,Maranguape,09/2025,11532,11533,1,535,538,3,346,353,7,189,185,-4
230770,Maranguape,10/2020,8654,8868,214,455,464,9,237,273,36,218,191,-27
230770,Maranguape,10/2021,9609,9774,165,380,389,9,257,283,26,123,106,-17
230770,Maranguape,10/2022,9974,10049,75,364,377,13,325,331,6,39,46,7
230770,Maranguape,10/2023,10139,10168,29,391,395,4,288,296,8,103,99,-4
230770,Maranguape,10/2024,10943,10943,0,439,442,3,395,397,2,44,45,1
230770,Maranguape,10/2025,11503,11508,5,376,381,5,405,406,1,-29,-25,4
230770,Maranguape,11/2020,8807,9020,213,348,366,18,195,214,19,153,152,-1
230770,Maranguape,11/2021,9676,9836,160,238,247,9,171,185,14,67,62,-5
230770,Maranguape,11/2022,9984,10058,74,307,308,1,297,299,2,10,9,-1
230770,Maranguape,11/2023,10268,10290,22,340,342,2,211,220,9,129,122,-7
230770,Maranguape,11/2024,10978,10982,4,335,344,9,300,305,5,35,39,4
230770,Maranguape,11/2025,11471,11484,13,305,314,9,337,338,1,-32,-24,8
230770,Maranguape,12/2020,8896,9107,211,258,276,18,169,189,20,89,87,-2
230770,Maranguape,12/2021,9604,9745,141,127,129,2,199,220,21,-72,-91,-19
230770,Maranguape,12/2022,9870,9942,72,176,178,2,290,294,4,-114,-116,-2
230770,Maranguape,12/2023,10277,10289,12,247,247,0,238,248,10,9,-1,-10
230770,Maranguape,12/2024,10986,10983,-3,238,239,1,230,238,8,8,1,-7
230770,Maranguape,12/2025,11259,11270,11,211,215,4,423,429,6,-212,-214,-2
230780,Marco,01/2020,1643,2259,616,102,106,4,38,39,1,64,67,3
230780,Marco,01/2021,2110,1759,-351,155,156,1,29,37,8,126,119,-7
230780,Marco,01/2022,2247,1918,-329,38,39,1,71,71,0,-33,-32,1
230780,Marco,01/2023,2373,2046,-327,87,87,0,69,70,1,18,17,-1
230780,Marco,01/2024,2462,2139,-323,73,75,2,94,95,1,-21,-20,1
230780,Marco,01/2025,2680,2341,-339,98,99,1,70,70,0,28,29,1
230780,Marco,01/2026,2824,2461,-363,99,100,1,92,91,-1,7,9,2
230780,Marco,02/2020,1633,2258,625,46,57,11,56,58,2,-10,-1,9
230780,Marco,02/2021,2147,1776,-371,69,77,8,32,60,28,37,17,-20
230780,Marco,02/2022,2214,1887,-327,35,37,2,68,68,0,-33,-31,2
230780,Marco,02/2023,2366,2038,-328,67,67,0,74,75,1,-7,-8,-1
230780,Marco,02/2024,2523,2200,-323,113,113,0,52,52,0,61,61,0
230780,Marco,02/2025,2717,2378,-339,107,107,0,70,70,0,37,37,0
230780,Marco,02/2026,2830,2465,-365,92,92,0,86,88,2,6,4,-2
230780,Marco,03/2020,1689,1420,-269,86,90,4,30,928,898,56,-838,-894
230780,Marco,03/2021,2156,1811,-345,42,69,27,33,34,1,9,35,26
230780,Marco,03/2022,2274,1947,-327,104,104,0,44,44,0,60,60,0
230780,Marco,03/2023,2396,2080,-316,64,78,14,34,36,2,30,42,12
230780,Marco,03/2024,2534,2206,-328,82,82,0,71,76,5,11,6,-5
230780,Marco,03/2025,2716,2372,-344,82,77,-5,83,83,0,-1,-6,-5
230780,Marco,03/2026,2820,2455,-365,100,100,0,110,110,0,-10,-10,0
230780,Marco,04/2020,1640,1368,-272,12,12,0,61,64,3,-49,-52,-3
230780,Marco,04/2021,2244,1905,-339,127,143,16,39,49,10,88,94,6
230780,Marco,04/2022,2286,1960,-326,75,76,1,63,63,0,12,13,1
230780,Marco,04/2023,2389,2070,-319,43,43,0,50,53,3,-7,-10,-3
230780,Marco,04/2024,2572,2243,-329,117,116,-1,79,79,0,38,37,-1
230780,Marco,04/2025,2708,2337,-371,73,53,-20,81,88,7,-8,-35,-27
230780,Marco,05/2020,1629,1354,-275,10,10,0,21,24,3,-11,-14,-3
230780,Marco,05/2021,2246,1901,-345,27,27,0,25,31,6,2,-4,-6
230780,Marco,05/2022,2296,1970,-326,63,63,0,53,53,0,10,10,0
230780,Marco,05/2023,2439,2118,-321,102,102,0,52,54,2,50,48,-2
230780,Marco,05/2024,2568,2239,-329,89,89,0,93,93,0,-4,-4,0
230780,Marco,05/2025,2720,2349,-371,98,99,1,86,87,1,12,12,0
230780,Marco,06/2020,1616,1336,-280,8,8,0,21,26,5,-13,-18,-5
230780,Marco,06/2021,2246,1902,-344,49,51,2,49,50,1,0,1,1
230780,Marco,06/2022,2314,1988,-326,63,63,0,45,45,0,18,18,0
230780,Marco,06/2023,2437,2116,-321,55,56,1,57,58,1,-2,-2,0
230780,Marco,06/2024,2578,2250,-328,86,88,2,76,77,1,10,11,1
230780,Marco,06/2025,2735,2369,-366,90,95,5,75,75,0,15,20,5
230780,Marco,07/2020,1648,1356,-292,54,54,0,22,34,12,32,20,-12
230780,Marco,07/2021,2242,1889,-353,35,35,0,39,48,9,-4,-13,-9
230780,Marco,07/2022,2342,2015,-327,85,85,0,57,58,1,28,27,-1
230780,Marco,07/2023,2447,2124,-323,75,75,0,65,67,2,10,8,-2
230780,Marco,07/2024,2549,2221,-328,72,72,0,101,101,0,-29,-29,0
230780,Marco,07/2025,2732,2366,-366,67,67,0,70,70,0,-3,-3,0
230780,Marco,08/2020,1651,1354,-297,24,24,0,21,26,5,3,-2,-5
230780,Marco,08/2021,2269,1935,-334,56,79,23,29,33,4,27,46,19
230780,Marco,08/2022,2327,2000,-327,65,65,0,80,80,0,-15,-15,0
230780,Marco,08/2023,2454,2131,-323,86,86,0,79,79,0,7,7,0
230780,Marco,08/2024,2563,2235,-328,108,109,1,94,95,1,14,14,0
230780,Marco,08/2025,2766,2402,-364,109,111,2,75,75,0,34,36,2
230780,Marco,09/2020,1699,1396,-303,61,61,0,13,19,6,48,42,-6
230780,Marco,09/2021,2287,1986,-301,56,93,37,38,42,4,18,51,33
230780,Marco,09/2022,2392,2067,-325,114,117,3,49,50,1,65,67,2
230780,Marco,09/2023,2514,2192,-322,120,121,1,60,60,0,60,61,1
230780,Marco,09/2024,2653,2326,-327,170,173,3,80,82,2,90,91,1
230780,Marco,09/2025,2867,2503,-364,175,175,0,74,74,0,101,101,0
230780,Marco,10/2020,1727,1417,-310,47,49,2,19,28,9,28,21,-7
230780,Marco,10/2021,2276,1973,-303,52,52,0,63,65,2,-11,-13,-2
230780,Marco,10/2022,2400,2075,-325,76,77,1,68,69,1,8,8,0
230780,Marco,10/2023,2507,2185,-322,67,67,0,74,74,0,-7,-7,0
230780,Marco,10/2024,2683,2354,-329,114,112,-2,84,84,0,30,28,-2
230780,Marco,10/2025,2888,2525,-363,97,99,2,76,77,1,21,22,1
230780,Marco,11/2020,1859,1548,-311,147,155,8,15,24,9,132,131,-1
230780,Marco,11/2021,2312,2025,-287,83,103,20,47,51,4,36,52,16
230780,Marco,11/2022,2381,2055,-326,38,38,0,57,58,1,-19,-20,-1
230780,Marco,11/2023,2556,2233,-323,96,97,1,47,49,2,49,48,-1
230780,Marco,11/2024,2695,2366,-329,92,92,0,80,80,0,12,12,0
230780,Marco,11/2025,2867,2502,-365,54,53,-1,75,76,1,-21,-23,-2
230780,Marco,12/2020,1984,1640,-344,150,150,0,25,58,33,125,92,-33
230780,Marco,12/2021,2280,1950,-330,38,41,3,70,116,46,-32,-75,-43
230780,Marco,12/2022,2355,2029,-326,67,68,1,93,94,1,-26,-26,0
230780,Marco,12/2023,2483,2159,-324,39,38,-1,112,112,0,-73,-74,-1
230780,Marco,12/2024,2652,2312,-340,47,36,-11,90,90,0,-43,-54,-11
230780,Marco,12/2025,2817,2452,-365,57,57,0,107,107,0,-50,-50,0
230790,Martinopole,01/2020,65,59,-6,0,0,0,0,0,0,0,0,0
230790,Martinopole,01/2021,105,87,-18,14,14,0,5,5,0,9,9,0
230790,Martinopole,01/2022,98,83,-15,1,1,0,1,1,0,0,0,0
230790,Martinopole,01/2023,112,96,-16,0,0,0,4,4,0,-4,-4,0
230790,Martinopole,01/2024,93,76,-17,1,1,0,4,4,0,-3,-3,0
230790,Martinopole,01/2025,93,79,-14,0,0,0,11,11,0,-11,-11,0
230790,Martinopole,01/2026,98,84,-14,0,0,0,2,2,0,-2,-2,0
230790,Martinopole,02/2020,66,60,-6,1,1,0,0,0,0,1,1,0
230790,Martinopole,02/2021,104,86,-18,0,0,0,1,1,0,-1,-1,0
230790,Martinopole,02/2022,100,85,-15,5,5,0,3,3,0,2,2,0
230790,Martinopole,02/2023,110,93,-17,1,1,0,3,4,1,-2,-3,-1
230790,Martinopole,02/2024,92,75,-17,1,1,0,2,2,0,-1,-1,0
230790,Martinopole,02/2025,95,81,-14,3,3,0,1,1,0,2,2,0
230790,Martinopole,02/2026,96,82,-14,0,0,0,2,2,0,-2,-2,0
230790,Martinopole,03/2020,65,59,-6,0,0,0,1,1,0,-1,-1,0
230790,Martinopole,03/2021,109,91,-18,8,8,0,3,3,0,5,5,0
230790,Martinopole,03/2022,97,82,-15,0,0,0,3,3,0,-3,-3,0
230790,Martinopole,03/2023,111,94,-17,3,3,0,2,2,0,1,1,0
230790,Martinopole,03/2024,91,74,-17,1,1,0,2,2,0,-1,-1,0
230790,Martinopole,03/2025,96,82,-14,6,6,0,5,5,0,1,1,0
230790,Martinopole,03/2026,96,82,-14,1,1,0,1,1,0,0,0,0
230790,Martinopole,04/2020,67,61,-6,2,2,0,0,0,0,2,2,0
230790,Martinopole,04/2021,103,85,-18,0,0,0,6,6,0,-6,-6,0
230790,Martinopole,04/2022,98,83,-15,1,1,0,0,0,0,1,1,0
230790,Martinopole,04/2023,110,93,-17,1,1,0,2,2,0,-1,-1,0
230790,Martinopole,04/2024,91,74,-17,2,2,0,2,2,0,0,0,0
230790,Martinopole,04/2025,97,83,-14,2,2,0,1,1,0,1,1,0
230790,Martinopole,05/2020,68,62,-6,2,2,0,1,1,0,1,1,0
230790,Martinopole,05/2021,161,150,-11,61,69,8,3,4,1,58,65,7
230790,Martinopole,05/2022,98,82,-16,0,0,0,0,1,1,0,-1,-1
230790,Martinopole,05/2023,108,91,-17,0,0,0,2,2,0,-2,-2,0
230790,Martinopole,05/2024,92,75,-17,5,5,0,4,4,0,1,1,0
230790,Martinopole,05/2025,115,101,-14,19,19,0,1,1,0,18,18,0
230790,Martinopole,06/2020,74,68,-6,7,7,0,1,1,0,6,6,0
230790,Martinopole,06/2021,154,143,-11,0,0,0,7,7,0,-7,-7,0
230790,Martinopole,06/2022,101,85,-16,3,3,0,0,0,0,3,3,0
230790,Martinopole,06/2023,106,89,-17,0,0,0,2,2,0,-2,-2,0
230790,Martinopole,06/2024,95,78,-17,3,3,0,0,0,0,3,3,0
230790,Martinopole,06/2025,111,97,-14,1,1,0,5,5,0,-4,-4,0
230790,Martinopole,07/2020,77,71,-6,3,3,0,0,0,0,3,3,0
